author_name
Bernard Cornwell
Bernard DeVoto
Bernard Frechtman
Bernard Knox
Bernard Lewis
Bernard Malamud
Bernard Taper
Bernard Williams
Bernd Matzkowski
Bernice Kert
Bernie Wrightson
Bert G. Hornback
Berta Platas
Bertrand Russell
Beryl Bainbridge
Beryl Markham
Bessie Head
Beth A. Jones
Beth Chaplin
Beth Cuthand
Beth Dunfey
Beth Hensperger
Beth Kendrick
Beth Moore
Bethany Roberts
Betina Ogden
Betsy Lewin
Bette Greene
Better Homes and Gardens
Bettina Blanch Tyroller
Betty Smith
Betty David
Betty Friedan
Betty Jay
Betty MacDonald
Betty Mahmoody
Betty McCollum
Betty Neels
Betty Radice
Bev Vincent
Beverly Cleary
Beverly Daniel Tatum
Bianca Southwood
Bill Phillips
Bill Bryson
Bill Bettencourt
Bill Brittain
Bill Brown
Bill Bryson
Bill Buford
Bill Clinton
Bill Cosby
Bill Dodge
Bill Farrel
Bill Fawcett
Bill Gardner
Bill Hurter
Bill Hybels
Bill Irwin
Bill Johnston
Bill Maher
Bill Miller
Bill Moyers
Bill Nichols
Bill Phillips
Bill Pittman
Bill Plaschke
Bill Potter
Bill Pronzini
Bill Richardson
Bill Robertie
Bill Sienkiewicz
Bill Veeck
Bill Watterson
Bill Willingham
Bill Wittliff
Billie Letts
Billy Collins
Billy Crystal
Billy Goldberg
Billy Merrell
Billy Mills
Billy Wilder
Binjamin W. Segel
Birgit Brandau
Black Elk
Blaine M. Yorgason
Blair Brown
Blaise Pascal
Blake Cahoon
Blake Morrison
Blake Nelson
Blake Nevius
Blanca Ríos
Bob Smith
Bob Blaisdell
Bob Carrau
Bob Colacello
Bob Cullen
Bob Dylan
Bob Haney
Bob Hines
Bob Lappan
Bob Madgic
Bob Marley
Bob McCabe
Bob McLeod
Bob Phillips
Bob Shaw
Bob Spitz
Bob Tarte
Bob Walters
Bob Woodward
Bobbi Smith
Bobby Baldwin
Bobby Flay
Bobby Henderson
Bodie Thoene
Boethius
Boniface Ramsey
Bonnie Burton
Bonnie Kime Scott
Bonnie Lisle
Bonnie Mackain
Bonnie Timmons
Borden Deal
Boris Grabnar
Boris Pasternak
Boris Vian
Brad Inwood
Brad Leithauser
Brad Meltzer
Brad Thor
Brad Walker
Brady Games
Bram Stoker
Brandon Badeaux
Brandon Mull
Brantley Johnson
Brenda Cooper
Brenda G. Bare
Brenda Jackson
Brenda Joyce
Brenda K. Marshall
Brenda Novak
Brenda Walpole
Brendan Connell
Brendan DuBois
Brendan Frayne
Brendan Gill
Brent Hoff
Brenton G. Yorgason
Breon Mitchell
Bret Easton Ellis
Bret Norris
Brett Booth
Brett Hartinge
Brian Doyle
Brian Nelson
Brian Phillips
Brian Wood
Brian Ajhar
Brian Antoni
Brian Azzarello
Brian Bolland
Brian Boyd
Brian Braithwaite
Brian Campbell
Brian Ching
Brian Copeland
Brian D. McLaren
Brian Doherty
Brian Floca
Brian Greene
Brian Hall
Brian Herbert
Brian Hooker
Brian J. Robb
Brian Jacques
Brian James
Brian James Freeman
Brian Johnston
Brian K. Vaughan
Brian L. Weiss
Brian M. Sammons
Brian McGuinness
Brian McNaughton
Brian Michael Bendis
Brian Nishil
Brian P. Flannery
Brian Rotman
Brian Selznick
Brian Sibley
Brian Stableford
Brian Stone
Brian Tracy
Brian Troxell
Brian Unger
Brian W. Aldiss
Brian Yoon
Brice Matthieussent
Bridget Foley
Brigid Avison
Brigitte Lefevre
Brion Gysin
Brittiany A. Koren
Brock Thoene
Brooke Allen
Broughton Coburn
Brown
Bruce Alvin King
Bruce Arnold
Bruce Bethke
Bruce Campbell
Bruce Catton
Bruce Coville
Bruce Cumings
Bruce Degen
Bruce E. Bursten
Bruce Edward Walker
Bruce Feiler
Bruce H. Wilkinson
Bruce Harbert
Bruce Holland Rogers
Bruce Kuklick
Bruce L. Edwards
Bruce Patton
Bruce Rogers
Bruce Spizer
Bruce Sterling
Bryan Collier
Bryan Hitch
Bryan J.L. Glass
Bryan Lee O'Malley
Bryan Magee
Bryan Sykes
Bryan Talbot
Bryan W. Van Norden
Bryce Courtenay
Buchi Emecheta
Buck Schirner
Burt Reynolds
Burton G. Malkiel
Burton Pike
Burton Raffel
Butch Patrick
Buzz Aldrin
Buzz Bissinger
C. Hassell Bullock
C. Michael Dudash
C. Patrick Doncaster
C. Thomas Wass
C. Vann Woodward
C.B. Cebulski
C.B. Mordan
C.D. Payne
C.D.B. Bryan
C.D.C. Reeve
C.E. Murphy
C.F. Smith
C.G. Jung
C.H. Sisson
C.J. Cherryh
C.J. Critt
C.J. Friedrich
C.J. Henderson
C.J. Rowe
C.K. Scott Moncrieff
C.L. Moore
C.M. Kornbluth
C.P. Otero
C.S. Friedman
C.S. Harris
C.S. Lewis
C.W. Scott-Giles
Cait London
Caitlin Brennan
Caitlín R. Kiernan
Caldwell B. Esselstyn Jr.
Caleb Carr
Călin-Andrei Mihăilescu
Camellia Panjabi
Cameron Sinclair
Cameron Stewart
Camila Batlles
Camille Cauti
Camille Kingsolver
Camino Estañ Requeni
Campbell Scott
Candace Bushnell
Candace Schuler
Candace Ward
Candida Höfer
Canon Doyle
Cao Xuân Việt Khương
Cara Black
Cara Lockwood
Cara Williams
Carl Barks
Carl Bode
Carl Dennis
Carl Ellis
Carl F. Hovde
Carl F.H. Henry
Carl Gustav Horn
Carl Hiaasen
Carl Joachim Friedrich
Carl Plasa
Carl Safina
Carl Sagan
Carl Sandburg
Carl Senna
Carl Zimmer
Carla Jungquist
Carla Kaplan
Carla Lynn Stockton
Carlene Fredericka Brennen
Carlo Capararo
Carlos A. Schwantes
Carlos Alberto Gardini
Carlos Castañeda
Carlos Fuentes
Carlos Garzon
Carlos Marighella
Carlos Martín Ramírez
Carlos Meglia
Carlos Milla Soler
Carlos Ruiz Zafón
Carlton Mellick III
Carme Camps Monf
Carmelina Payá
Carol Adrienne
Carol Belanger Grafton
Carol Bloom Stevens
Carol C. Haber
Carol Christensen
Carol Cosman
Carol Dommermuth-Costa
Carol Drinkwater
Carol Emshwiller
Carol Heyer
Carol Higgins Clark
Carol Howard
Carol Kolb
Carol Lee
Carol Lloyd
Carol Marinelli
Carol McGreal
Carol Phillips
Carol Rondou
Carol Ryrie Brink
Carol Shields
Carol Stock Kranowitz
Carol T. Christ
Carole Marsh
Carole Matthews
Carole Nelson Douglas
Carolina Hospital
Caroline Austen
Caroline B. Cooney
Caroline Denzler
Caroline Fitzgerald
Caroline Preston
Caroline Sharp
Carolly Erickson
Carolyn Andrews
Carolyn Brown
Carolyn Dewald
Carolyn G. Heilbrun
Carolyn Haywood
Carolyn Keene
Carolyn Korsmeyer
Carolyn L. Gegor
Carolyn McCarthy
Carolyn McCormick
Carolyn Meyer
Carolyn Strom Collins
Carolyn Wheat
Carrie Channell
Carrie Vaughn
Carroll John Daly
Carson McCullers
Cary F. Baynes
Caryl Emerson
Casey Loe
Cassandra Austen
Cassandra Campbell
Catharine M. Fishel
Catharine Peters
Catherine Johnson
Catherine Camus
Catherine Chaine
Catherine Cobham
Catherine Coulter
Catherine de Zegher
Catherine Foley
Catherine Gilbert Murdock
Catherine Hapka
Catherine Hutter
Catherine Liu
Catherine Marshall
Catherine Nichols
Catherine Osborne
Catherine Spencer
Catherine Thimmesh
Catherine Whitney
Catherynne M. Valente
Cathleen Miller
Cathy Kelly
Cecelia Ahern
Cecil Adams
Cecil Day-Lewis
Cecil Hemley
Cecil Maurice Bowra
Cecil Murphey
Cecily von Ziegesar
Cedric Belfrage
Cedric Watts
Celeste Bradley
Celeste Davidson Mannis
Cesare Beccaria
Chad Fowler
Chad Oliver
Chaim Potok
Chalmers Johnson
Chandler Brossard
Chanrithy Him
Chantal Mouffe
Chaosium Inc.
Charlaine Harris
Charlee Jacob
Charles Martin
Charles Johnson
Charles Wilson
Charles Green
Charles Lee
Charles A. Coulombe
Charles A. Peek
Charles Alexander Moore
Charles Alexander Robinson Jr.
Charles Allen
Charles Baudelaire
Charles Baxter
Charles Bowden
Charles Boyce
Charles Bukowski
Charles Burns
Charles C. Mann
Charles Coulston Gillispie
Charles Darwin
Charles de Lint
Charles Dickens
Charles E. Wilbour
Charles F. Miller
Charles Fanning
Charles Flowers
Charles Frazier
Charles G. Waugh
Charles Guignon
Charles H. Wilson
Charles Hegel
Charles Hirshberg
Charles J. Sykes
Charles John Cutcliffe Wright Hyne
Charles Johnston
Charles Keegan
Charles Kingsley
Charles Lamb
Charles Larson
Charles Lockwood
Charles M. Schulz
Charles Mackay
Charles Marowitz
Charles McKeown
Charles Moore
Charles Neider
Charles Osborne
Charles P. Rubenstein
Charles P. Zaglanis
Charles Petzold
Charles R. Forker
Charles R. Johnson
Charles R. Miller
Charles R. Smith Jr.
Charles R. Swindoll
Charles R. Walker
Charles Rembar
Charles S. Anderson Design Company
Charles Scribner Jr.
Charles Segal
Charles Seife
Charles Simic
Charles Stross
Charles Tandy
Charles Tang
Charles Taylor
Charles Todd
Charles Tomlinson
Charles Vess
Charles W. Sydnor Jr.
Charles Wheelan
Charles Willeford
Charley Boorman
Charlie Adlard
Charlie Conrad
Charlie Huston
Charlie O'Neill
Charlotte Brontë
Charlotte Fiell
Charlotte Hughes
Charlotte Lyons
Charlotte Mitchell
Charlotte Perkins Gilman
Charlton Heston
Chase Hensel
Cheri Huber
Cherry Jones
Cheryl A. Wall
Cheryl Carlson
Cheryl Henson
Cheryl St. John
Cheryl Walker
Chester Gould
Chester Himes
Chet Green
Chie Shinohara
Chieri Uegaki
Chiho Saito
Chimamanda Ngozi Adichie
China Miéville
Chinua Achebe
Chip Kidd
Chris Jones
Chris Turner
Chris Green
Chris Scott
Chris Smith
Chris Williams
Chris Abani
Chris Adrian
Chris Anderson
Chris Andrews
Chris Archer
Chris Bachalo
Chris Brunner
Chris Chester
Chris Claremont
Chris Emlyn-Jones
Chris Fabry
Chris Gardner
Chris Garratt
Chris Gray
Chris Horrocks
Chris Ingham
Chris Kubica
Chris L. Demarest
Chris Malta
Chris Manby
Chris McCubbin
Chris Miller
Chris Mooney
Chris Noth
Chris Offutt
Chris Pierson
Chris Pitzer
Chris Pratley
Chris Prentiss
Chris R. Dickman
Chris Raschka
Chris Riddell
Chris Rowthorn
Chris Ryall
Chris Sabatino
Chris Seay
Chris Sheban
Chris Tait
Chris Terry
Chris Trevas
Chris Van Allsburg
Chris Van Dusen
Chris Ware
Chris Weston
Chris Wooding
Chris Wright
Chris Wrigley
Chrissie Zullo
Christa Jansohn
Christa Seibicke
Christian Birmingham
Christian Bonacic
Christian Dalla Vecchia
Christiane Northrup
Christie Ridgway
Christina Dodd
Christina F. York
Christina Grof
Christina Schwarz
Christina Scull
Christina Wyss Eriksson
Christine Feehan
Christine Filipak
